Unnamed: 0,ORG Name,ORG Link,Size,Sector,Country,Region,Report,download
592,Spanjaard,https://database.globalreporting.org/organizations/4570/,Large,Chemicals,za,Africa,"['2019 - Citing - GRI Citing - GRI9c6715f6ac624a55afa992e8172e1a1a.pdf', '2018 - Citing - GRI Citing - GRI5860c0cdda0dd3e78a35b544ca0859f7.pdf', '2017 - Non - GRI Non - GRI737c0c9dd93dcb8b9183cd6724beb710.pdf', '2016 - Non - GRI Non - GRIdc7d594487cbeaf5924ef646a5e04930.pdf', '2015 - Non - GRI Non - GRIddb056aa0b4b85eee0a8815162444f67.pdf', '2014 - Non - GRI Non - GRI99373ebf217537431dbf01b4353a9881.pdf', '2013 - Non - GRI Non - GRI7dd9a6d9b275c8e2091660b3978db3ae.pdf', '2012 - Non - GRI Non - GRI26b18d0f998dbc3633ae9bd4c24e54bd.pdf', '2011 - Non - GRI Non - GRI1661cb526823c3dfbbb327fd4c307fda.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/9c6715f6ac624a55afa992e8172e1a1a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/5860c0cdda0dd3e78a35b544ca0859f7.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/737c0c9dd93dcb8b9183cd6724beb710.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/dc7d594487cbeaf5924ef646a5e04930.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/ddb056aa0b4b85eee0a8815162444f67.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/99373ebf217537431dbf01b4353a9881.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/7dd9a6d9b275c8e2091660b3978db3ae.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/26b18d0f998dbc3633ae9bd4c24e54bd.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/1661cb526823c3dfbbb327fd4c307fda.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
593,Spar South Africa,https://database.globalreporting.org/organizations/7434/,Large,Retailers,za,Africa,"['2018 - Citing - GRI Citing - GRI64db500f9036435609d8ef8dc8d6c4c9.pdf', '2017 - Citing - GRI Citing - GRIb74d45037fb8b2d624a769d15db3aa62.pdf', '2016 - GRI - G4 GRI - G43d2e76ce64a9a280636750f2fdd4cb0b.pdf', '2015 - Citing - GRI Citing - GRI4ab173e58cd9edd6e984f8416b05c130.pdf', '2014 - Citing - GRI Citing - GRI86422be9418e50133d3d4ea28938a4de.pdf', '2013 - Citing - GRI Citing - GRI8e51ead9b95b5b143de70bc69ba1735b.pdf', '2012 - GRI - G3 GRI - G36191424f43837c9b20544166ce5a15d0.pdf', '2011 - Non - GRI Non - GRIf33ef358f627c86972ac701b133d4812.pdf', '2010 - Non - GRI Non - GRI11d47ada5f8f719f27da6bfbdb62a5cc.pdf', '2009 - Non - GRI Non - GRI36ea74959b0368b2d9198973f07c95c4.pdf', '2008 - Non - GRI Non - GRI33f46e4a8146197605ee5339ed26bf1f.pdf', '2007 - Non - GRI Non - GRI3a50914d016b2c2bc648bda5e2614722.pdf', '2006 - Non - GRI Non - GRIa96eaad3ac99c010511c21d106cbcb22.pdf', '2005 - Non - GRI Non - GRI63e44288d29dda822e7effbbf16b20e5.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/64db500f9036435609d8ef8dc8d6c4c9.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/b74d45037fb8b2d624a769d15db3aa62.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/3d2e76ce64a9a280636750f2fdd4cb0b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/4ab173e58cd9edd6e984f8416b05c130.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/86422be9418e50133d3d4ea28938a4de.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/8e51ead9b95b5b143de70bc69ba1735b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/6191424f43837c9b20544166ce5a15d0.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/f33ef358f627c86972ac701b133d4812.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2010/11d47ada5f8f719f27da6bfbdb62a5cc.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2009/36ea74959b0368b2d9198973f07c95c4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2008/33f46e4a8146197605ee5339ed26bf1f.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2007/3a50914d016b2c2bc648bda5e2614722.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2006/a96eaad3ac99c010511c21d106cbcb22.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2005/63e44288d29dda822e7effbbf16b20e5.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
594,Spier Holdings,https://database.globalreporting.org/organizations/576/,Large,Tourism/Leisure,za,Africa,['2007 - GRI - G3 GRI - G3c4accc0b79ce487ba80d14b677d05ea6.pdf'],['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2007/c4accc0b79ce487ba80d14b677d05ea6.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']
595,sprinktech,https://database.globalreporting.org/organizations/22860/,SME,Equipment,ug,Africa,[],[]
596,Spur Corporation,https://database.globalreporting.org/organizations/4664/,Large,Food and Beverage Products,za,Africa,"['2019 - Non - GRI Non - GRI28d9cd6748695c1984b9aee6f44e3a97.pdf', '2018 - Citing - GRI Citing - GRI1c5ec65a1ef1ecb2f443ea61f8d68247.pdf', '2017 - Citing - GRI Citing - GRIc1a71bd5adb6d35077020458cc805f53.pdf', '2016 - Citing - GRI Citing - GRIc6d023b13822d9d7c71c70572565a137.pdf', '2015 - Non - GRI Non - GRI11b7561fefce33e1b4a492f09995559c.pdf', '2014 - GRI - G3.1 GRI - G3.18b9e7a30414f5220b64e273f6ac60738.pdf', '2013 - GRI - G3.1 GRI - G3.194990ded920124a0d4292e863c91d676.pdf', '2012 - Non - GRI Non - GRI63a53c125ad5f5a1af1da88de482d37b.pdf', '2011 - Non - GRI Non - GRIf3d90f992222e1d54030ebb4e84cd1c9.pdf', '2010 - Non - GRI Non - GRI40496367dea41c21da784e69562d7abb.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/28d9cd6748695c1984b9aee6f44e3a97.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/1c5ec65a1ef1ecb2f443ea61f8d68247.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/c1a71bd5adb6d35077020458cc805f53.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/c6d023b13822d9d7c71c70572565a137.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/11b7561fefce33e1b4a492f09995559c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/8b9e7a30414f5220b64e273f6ac60738.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/94990ded920124a0d4292e863c91d676.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/63a53c125ad5f5a1af1da88de482d37b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/f3d90f992222e1d54030ebb4e84cd1c9.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2010/40496367dea41c21da784e69562d7abb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
597,Stanbic Bank Uganda,https://database.globalreporting.org/organizations/17089/,Large,Financial Services,ug,Africa,"['2018 - GRI - Standards GRI - Standards99cadfa7f14ee4565caf4097f97c56c2.pdf', '2017 - GRI - G4 GRI - G402c1467fef94df9a808b894f362d4dc8.pdf', '2016 - Citing - GRI Citing - GRI9b684c4144532d1fbfb2189cd4fac7ab.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/99cadfa7f14ee4565caf4097f97c56c2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/02c1467fef94df9a808b894f362d4dc8.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/9b684c4144532d1fbfb2189cd4fac7ab.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
598,Stanbic IBTC Holdings Plc.,https://database.globalreporting.org/organizations/17062/,Large,Financial Services,ng,Africa,"['2018 - Non - GRI Non - GRI7ca6c98e6f691477a5870841781588bd.pdf', '2017 - Non - GRI Non - GRI3811838d7ebce68ccc04947d82f65c18.pdf', '2016 - Non - GRI Non - GRI98e9100f35c52124ff32d08a95141e47.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/7ca6c98e6f691477a5870841781588bd.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/3811838d7ebce68ccc04947d82f65c18.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/98e9100f35c52124ff32d08a95141e47.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
599,Standard Bank,https://database.globalreporting.org/organizations/288/,Large,Financial Services,za,Africa,"['2019 - Citing - GRI Citing - GRI1d953c4bf057e0e6816f5953ab72451a.pdf', '2018 - Non - GRI Non - GRI1db3ec5fc97dd18b207543ef1c207379.pdf', '2017 - Non - GRI Non - GRId3856be6a20bef3fb849564e0d6cdc6d.pdf', '2016 - Non - GRI Non - GRI580ba3b145c697deedc4dc95cc9c704b.pdf', '2015 - Non - GRI Non - GRI08915230c456942fb95716c8b45bccf4.pdf', '2014 - GRI - G4 GRI - G4a1de1ab0590e49144352c15867bda315.pdf', '2013 - GRI - G3 GRI - G3c9bf893ae22a008990ea739b10c985b2.pdf', '2012 - GRI - G3 GRI - G3da00bb18ebdf9f3dc11561d84cc53a71.pdf', '2011 - GRI - G3 GRI - G3750ab3f0b2db47acbffd454425d76d31.pdf', '2010 - GRI - G3 GRI - G33911d4c9c8bc79ff9325a0f78799840a.pdf', '2009 - GRI - G3 GRI - G3f4f644b96ba11e03cb0fc50783c022ed.pdf', '2008 - GRI - G3 GRI - G3be6142dd589bc5baeed64cecbdaa9db6.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/1d953c4bf057e0e6816f5953ab72451a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/1db3ec5fc97dd18b207543ef1c207379.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/d3856be6a20bef3fb849564e0d6cdc6d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/580ba3b145c697deedc4dc95cc9c704b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/08915230c456942fb95716c8b45bccf4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/a1de1ab0590e49144352c15867bda315.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/c9bf893ae22a008990ea739b10c985b2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/da00bb18ebdf9f3dc11561d84cc53a71.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/750ab3f0b2db47acbffd454425d76d31.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2010/3911d4c9c8bc79ff9325a0f78799840a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2009/f4f644b96ba11e03cb0fc50783c022ed.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2008/be6142dd589bc5baeed64cecbdaa9db6.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
600,Standard Bank Angola,https://database.globalreporting.org/organizations/16746/,Large,Financial Services,ao,Africa,"['2017 - Non - GRI Non - GRIcaea7989211054cf25a52f77e3cbe295.pdf', '2016 - Non - GRI Non - GRI7ff9cda64bad36be50ff913b7708921b.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/caea7989211054cf25a52f77e3cbe295.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/7ff9cda64bad36be50ff913b7708921b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
601,Standard Chartered Bank Botswana,https://database.globalreporting.org/organizations/15270/,Large,Financial Services,bw,Africa,"['2018 - Non - GRI Non - GRI13d6ab969434fa268e02c4bb7133befc.pdf', '2017 - Non - GRI Non - GRI916a94b595b66d49d290efd86dd725a5.pdf', '2016 - Non - GRI Non - GRI34bd458a0aef72e6d4cbf86cc5fb42fa.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/13d6ab969434fa268e02c4bb7133befc.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/916a94b595b66d49d290efd86dd725a5.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/34bd458a0aef72e6d4cbf86cc5fb42fa.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
602,Standard Chartered Bank Kenya,https://database.globalreporting.org/organizations/16907/,Large,Financial Services,ke,Africa,"['2018 - Non - GRI Non - GRIa4a1c1a89d5c806d2edc2c6060063853.pdf', '2017 - Non - GRI Non - GRIe7d4eaa5cea4f4d037a9e468f12d83d1.pdf', '2016 - Non - GRI Non - GRI44a7bed1aabef451ee5c53e994753604.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/a4a1c1a89d5c806d2edc2c6060063853.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/e7d4eaa5cea4f4d037a9e468f12d83d1.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/44a7bed1aabef451ee5c53e994753604.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
603,Standard Group Ltd,https://database.globalreporting.org/organizations/16908/,Large,Media,ke,Africa,"['2018 - Non - GRI Non - GRI438040aed2527c745c5f60062bd2599a.pdf', '2017 - Non - GRI Non - GRIec276bc9a713f1ed7b0c11af756c6668.pdf', '2016 - Non - GRI Non - GRIffb1ac4cfd3b480c0985dc6462c151e0.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/438040aed2527c745c5f60062bd2599a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/ec276bc9a713f1ed7b0c11af756c6668.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/ffb1ac4cfd3b480c0985dc6462c151e0.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
604,Stanlib Fahari I-REIT,https://database.globalreporting.org/organizations/16909/,MNE,Financial Services,ke,Africa,"['2018 - Non - GRI Non - GRI616a4cef8d7e332a8f41e43f2e84576d.pdf', '2017 - Non - GRI Non - GRI2a8b078b5108728e3624c53351284c9a.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/616a4cef8d7e332a8f41e43f2e84576d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/2a8b078b5108728e3624c53351284c9a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
605,Steel & Tube,https://database.globalreporting.org/organizations/22247/,Large,Metals Products,ug,Africa,[],[]
606,Steel Wood,https://database.globalreporting.org/organizations/22851/,SME,Construction Materials,ug,Africa,['2020 - GRI - Standards GRI - Standards52c856069777cd1795a94ebfdd79e1f8.pdf'],['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2020/52c856069777cd1795a94ebfdd79e1f8.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']
607,Stefanutti Stocks,https://database.globalreporting.org/organizations/4662/,Large,Construction,za,Africa,"['2019 - Citing - GRI Citing - GRI0ebf4e1c23b8b825da2b3753d9a2b9bb.pdf', '2016 - Non - GRI Non - GRIbc3c2516a2202594f96d22882b3d19e6.pdf', '2013 - GRI - G3.1 GRI - G3.1de8ed1df5a959ba41183d919bda8f93e.pdf', '2012 - GRI - G3 GRI - G35d70e71b17312b9414f62b86e77c26be.pdf', '2011 - GRI - G3 GRI - G32d6b1f0121b1fb3ed97b4eb779e359cb.pdf', '2011 - Non - GRI Non - GRIf07d1a86a7394d9303c5a2cea37a2016.pdf', '2009 - Non - GRI Non - GRId2963cd09a362a9c30b03094b6368046.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/0ebf4e1c23b8b825da2b3753d9a2b9bb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/bc3c2516a2202594f96d22882b3d19e6.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/de8ed1df5a959ba41183d919bda8f93e.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/5d70e71b17312b9414f62b86e77c26be.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/2d6b1f0121b1fb3ed97b4eb779e359cb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/f07d1a86a7394d9303c5a2cea37a2016.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2009/d2963cd09a362a9c30b03094b6368046.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
608,Steinhoff International Holdings,https://database.globalreporting.org/organizations/6720/,Large,Retailers,za,Africa,"['2019 - Non - GRI Non - GRIa01bd3464b8d3da6805baf4bda384b74.pdf', '2017 - Non - GRI Non - GRIe308e5d07e7d3dcea3c53c48506276c2.pdf', '2016 - Non - GRI Non - GRIacfe2c46916302a0f42166fe412efc38.pdf', '2015 - Non - GRI Non - GRI14909c16227a18663c9e7873b1934a85.pdf', '2014 - Non - GRI Non - GRI81f022c1fa2e8d1879994a629a63e987.pdf', '2014 - Non - GRI Non - GRI06a926563226214b82e63b474f1a3ccd.pdf', '2013 - Non - GRI Non - GRI854a2b11824afb26180fd9240c85e720.pdf', '2012 - Non - GRI Non - GRI4d9cb2bd7bac7754085bf072dca945ab.pdf', '2011 - Non - GRI Non - GRI60736017f91b8045df15930a633fd442.pdf', '2011 - Non - GRI Non - GRIf4b286e8a16832ee3fde42d4b241670f.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/a01bd3464b8d3da6805baf4bda384b74.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/e308e5d07e7d3dcea3c53c48506276c2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/acfe2c46916302a0f42166fe412efc38.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/14909c16227a18663c9e7873b1934a85.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/81f022c1fa2e8d1879994a629a63e987.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/06a926563226214b82e63b474f1a3ccd.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/854a2b11824afb26180fd9240c85e720.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/4d9cb2bd7bac7754085bf072dca945ab.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/60736017f91b8045df15930a633fd442.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/f4b286e8a16832ee3fde42d4b241670f.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
609,Stellar Capital Partners,https://database.globalreporting.org/organizations/14283/,SME,Financial Services,za,Africa,"['2017 - Citing - GRI Citing - GRIce431ef971b97b3a0a88bb7df2d5f1ee.pdf', '2016 - Non - GRI Non - GRI4682bcabbe7c4c881db2d67a77ce16f7.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/ce431ef971b97b3a0a88bb7df2d5f1ee.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/4682bcabbe7c4c881db2d67a77ce16f7.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
610,Stellavista,https://database.globalreporting.org/organizations/4661/,SME,Technology Hardware,za,Africa,[],[]
611,STERLING BANK,https://database.globalreporting.org/organizations/8044/,Large,Financial Services,ng,Africa,"['2017 - GRI - G4 GRI - G48a9c126f29567239988ee85edf63c4d4.pdf', '2014 - GRI - G3 GRI - G3de965c6e6fc5fce2864b32b18dc8af5d.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/8a9c126f29567239988ee85edf63c4d4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/de965c6e6fc5fce2864b32b18dc8af5d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
612,stone concrete,https://database.globalreporting.org/organizations/22857/,SME,Construction Materials,ug,Africa,[],[]
613,Stratcorp,https://database.globalreporting.org/organizations/4660/,Large,Other,za,Africa,"['2017 - Non - GRI Non - GRI07548753d0ce615f9d111eef7edd28da.pdf', '2016 - Non - GRI Non - GRI277a5f097f72a52c5ec3e488c63e32a2.pdf', '2014 - Non - GRI Non - GRIf40e46cb5d50cf12de807e99c1fc62c7.pdf', '2014 - Non - GRI Non - GRI5dd830893ebe194a9e7ce31abf7bf926.pdf', '2013 - GRI - G3 GRI - G3a2e682d94da8cd8c827cf9ab4532f0f5.pdf', '2012 - GRI - G3 GRI - G351d8184d950ba8854b1280bfb2a9cda2.pdf', '2011 - Non - GRI Non - GRI604190f10c339d6020b61b730dbf6c73.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/07548753d0ce615f9d111eef7edd28da.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/277a5f097f72a52c5ec3e488c63e32a2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/f40e46cb5d50cf12de807e99c1fc62c7.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/5dd830893ebe194a9e7ce31abf7bf926.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/a2e682d94da8cd8c827cf9ab4532f0f5.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/51d8184d950ba8854b1280bfb2a9cda2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/604190f10c339d6020b61b730dbf6c73.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
